,BRK.B,JPM,BAC,WFC,MS,C,GS,BLK,SCHW,SPGI,AXP,PNC,MMC,TFC,CB,XLF,SPY
2009-03-10,55.1,14.3668562682,4.12607410451,8.58220550751,16.8541705622,12.4651666089,71.1574342996,72.7808299785,10.8373544145,14.6712123275,9.93322466709,18.3109119435,13.4157720296,11.2484607256,21.7130695113,4.62545508419,4.62545508419
2009-03-11,54.8,15.0299419422,4.24666917228,8.6330737874,18.2047686831,13.2388666053,77.0900018168,76.2641711943,11.2204502107,15.1921297763,9.73733527349,18.3776048644,13.3786708901,11.4634850644,21.4333929719,4.74768546889,4.74768546889
2009-03-12,55.61,17.0928751499,5.03915104622,10.1373214928,19.5553668039,14.3564332668,81.1451745501,80.5296347622,11.8248902448,15.5497745919,10.7331063576,21.1564765677,13.5715968153,12.3840580151,22.3741231498,5.23660700769,5.23660700769
2009-03-13,54.83,17.4980941728,4.96162564551,10.1300545957,20.5662935411,15.3020665958,82.4384909568,78.2122352007,11.9951550432,15.316527973,10.6841340092,20.860063586,14.3804016556,11.6113142974,23.2703593328,5.2687728984,5.2687728984
2009-03-16,52.84,17.0118313453,5.32341084883,9.9556490646,18.6334016196,20.0302332405,78.3499423163,75.2430670126,11.705704886,15.0832813542,10.3331655124,20.245006649,13.9722891215,11.4097289797,23.181371343,5.16584204813,5.16584204813
2009-03-17,54.08,18.5221931581,5.40093624954,10.6532711888,19.2561324897,21.5776332334,82.5970265164,79.4361118442,12.216499281,15.5575494792,10.5453790221,21.1268352695,14.7959344176,11.7793020621,24.5988228948,5.50101062933,5.50101062933
2009-03-18,54.74,19.9736140221,6.60688692726,12.5135968535,19.5634542178,26.4777332107,87.8203560041,88.3436164087,12.940124674,15.5886490284,11.5003398159,23.320291334,15.248568319,12.9216188622,25.5776907826,6.05233399611,6.05233399611
2009-03-19,55.5,18.3822084047,5.96945585475,11.2055553705,17.0159188401,22.3513332298,82.8556897977,82.4052800323,11.603546007,15.2698786493,10.6678098931,21.2454004622,14.8552962407,11.7860215727,24.1093299931,5.57241890671,5.57241890671
2009-03-20,55.06,17.0560370569,5.33202478224,10.1663890813,16.3689257284,22.5232665623,81.2035823879,82.528391884,11.6716519263,14.7023118767,10.0066831897,19.9485936673,14.6549500876,11.6583508715,24.8018320248,5.29207652654,5.29207652654
2009-03-23,58.8214,21.262947277,6.71886806163,12.5935327219,19.7575521514,26.907566542,93.3941325182,97.0121391434,13.246601311,16.5216355039,11.883956545,24.2539922263,15.4785953837,12.8073871822,25.9047056309,6.16000308218,6.16000308218
2009-03-24,58.44,19.4505131016,6.24510172395,11.3000250332,20.3236711242,25.618066548,92.3094155319,93.0146248998,12.5570288777,17.9288901045,11.3452607126,23.7649108065,15.1372649007,12.0548019962,24.7120632429,5.90320084287,5.90320084287
2009-03-25,58.0,21.041918719,6.6327287275,11.9322450833,20.9544894082,25.3601665492,94.2452181536,95.9910349616,12.9997173534,17.9211152172,11.516663932,24.0020411919,15.3450312816,12.6058018645,24.6415306286,6.05923258321,6.05923258321
2009-03-26,59.16,21.4397701234,6.52936152655,11.5907009183,20.7442166469,24.1566332214,93.4441963791,98.9891706443,13.6126706274,19.4760926764,12.3491938548,23.3054706849,15.4043931048,12.4915701845,25.6546354528,6.13074713086,6.13074713086
2009-03-27,58.4,20.1872749615,6.32262712466,11.3290926217,19.6928528402,22.5232665623,90.1817014435,92.326646905,12.8975584744,19.2117465083,11.7941739063,22.4681040116,15.0111210265,11.9405703162,25.9047056309,5.94220877795,5.94220877795
2009-03-30,56.2,18.3085322187,5.19420184764,9.71584145939,17.897446955,19.858299908,83.8235911086,90.4437597613,12.2505522407,17.6256694999,10.4555963834,19.8003871765,14.7365725945,10.9326437279,24.1949305394,5.42860429933,5.42860429933
2009-03-31,56.4,19.5831302364,5.87470258722,10.3480615095,18.4150414444,21.7495665659,88.4628422191,94.1733246806,13.1955218715,17.7811672459,11.1248851448,21.7048405838,15.0259614823,11.3694119162,26.0660051678,5.72766513498,5.72766513498
2009-04-01,56.38,20.7324787379,6.0728230557,10.5224670405,19.1914331786,23.0390665599,92.0257203201,94.6440464665,13.1699821517,17.8744658934,11.9329288934,22.6014898534,15.0556423938,11.6516313609,26.3369883899,5.89019819784,5.89019819784
2009-04-02,58.12,20.784052068,6.23648779053,11.1401532964,18.6900135169,23.5548665575,95.3049032094,98.7863981827,13.4849720287,18.784127707,12.3791741567,23.8908863237,15.2708290027,11.7053874456,27.1434860745,6.05273126069,6.05273126069
2009-04-03,60.08,21.6106905026,6.54658939338,11.8741099062,19.4583178372,24.5004998865,99.6270832009,99.9378560898,13.9361737443,18.9784998894,12.6684071978,26.5289618607,15.5453774347,12.2026312292,28.3048427404,6.29978151623,6.29978151623
2009-04-06,59.94,20.8135748693,6.44322219243,11.0820181194,18.8517617949,23.382933225,97.3324895761,98.7574306882,13.4849720287,18.729703496,12.5279225779,25.0543072768,15.2188874075,11.6650703821,28.1693511294,6.13074713086,6.13074713086
2009-04-07,58.4,20.11240834,6.33985499148,10.7913422343,18.8598492088,23.7267998901,96.8568828975,93.1160111307,13.0337703131,17.8044919077,12.4039655603,23.5426010702,14.8033546455,11.6717898927,27.6790005371,5.94871010047,5.94871010047
2009-04-08,58.3,20.2452609455,6.08143698911,10.8204098228,18.3503421332,23.2109998925,95.7471339808,93.4346535704,13.1529556719,18.2087860471,12.9906954435,23.772321131,14.9382712954,11.5336622016,28.3435546293,5.98121671304,5.98121671304
2009-04-09,61.02,24.1717935095,8.22630640878,14.2503852669,20.5015942299,26.1338665456,103.740663772,99.9668235844,14.4469681393,19.1262227481,15.5607376082,28.6040937187,15.305544398,14.0268670249,29.3758716656,6.91090583256,6.91090583256
2009-04-13,61.44,24.8729600388,9.4925546204,14.2939866497,21.7470559701,32.667333182,108.59685828,100.929992777,14.8811433751,19.4605429018,16.9077371994,29.9569900432,15.4554517868,14.503407559,30.6533639981,7.2034653457,7.2034653457
2009-04-14,59.88,22.6587499463,8.69145881305,13.2766210518,19.1429086952,34.4726331736,96.0475171462,95.730327511,13.9276605044,19.1573222972,15.2301855613,27.273497883,15.0881786842,13.3500413388,28.9242329622,6.72886880217,6.72886880217
2009-04-15,59.66,24.0315602037,8.99294648248,14.2067838842,18.9649855894,34.1287665085,101.120655051,100.662043453,15.3663980504,19.8726119285,17.0399580182,29.0872709774,15.4029842008,14.1926202541,29.5178152581,7.05393492788,7.05393492788
2009-04-16,60.5,24.5334478246,8.90680714836,14.1341149129,19.3855311121,34.4726331736,101.120655051,98.9239937817,14.9407360545,21.5753122463,17.0978046264,29.0352365034,15.3804980924,14.5517522508,29.9436460356,7.13195079805,7.13195079805
2009-04-17,60.24,24.5482092253,9.13076941708,14.7227335802,20.2185347435,31.377833188,100.628360419,98.4315463749,14.991815494,22.9125928612,18.0233503577,30.9233445607,15.4854332646,16.1747526205,29.6533068691,7.22296931324,7.22296931324
2009-04-20,58.5998,21.9132992152,6.9083745967,12.3537251167,19.0215974867,25.2741998829,95.964077378,89.5023161894,14.2085974216,21.4820135987,15.6846946258,27.4147343125,15.440461048,13.6677350282,28.149995185,6.41680532149,6.41680532149
2009-04-21,58.0,24.0094181028,7.54580566921,13.6690334967,19.9354752571,27.8531998709,100.428104975,100.509964107,15.196133252,21.9640566111,16.172258895,30.0313250061,15.935155431,15.2769226288,29.8855782023,6.89140186502,6.89140186502
2009-04-22,56.02,23.5444339833,7.11510899859,13.2112189777,18.1481567858,27.9391665372,100.536576674,98.6198350892,14.8385771755,21.7385848795,16.0565656786,28.2918868745,15.5453962201,14.7589437874,28.0274075369,6.64435160948,6.64435160948
2009-04-23,56.26,24.5113057237,7.59748926968,14.599196329,17.7599609187,27.5093332059,102.472379296,106.976957258,15.3749112903,21.6141866828,17.3291910592,30.4253003094,15.1631323786,15.1871396296,28.3822665181,6.95641509016,6.95641509016
2009-04-24,58.2,24.636777629,7.83867940523,15.5511598527,17.7599609187,27.4233665396,101.212438796,109.468161787,15.1876200121,22.6015973694,20.907416967,32.1275709595,15.2755629203,16.1747526205,28.3887184996,7.1124468305,7.1124468305
2009-04-27,58.62,24.1939356105,7.68362860381,14.7518011687,17.1938419459,26.3917665444,100.878679724,108.237043269,15.1195140928,22.5704978202,20.0231902415,30.648305198,15.2230953342,15.4979269344,28.9952047585,6.997373422,6.997373422
2009-04-28,58.23,24.2013163108,7.02035573106,14.1559156043,17.102184858,24.8443665516,100.686768257,106.339672378,14.9671270982,21.8785328508,19.9570798321,30.0684924875,15.0806833148,15.4495822426,29.1306963695,6.78087938228,6.78087938228
2009-04-29,61.47,25.4486546629,7.47689420191,14.5119935635,18.7166700509,26.8215998757,106.118697165,109.374017429,15.8346262458,23.301337226,20.618183926,29.9123890655,15.747771195,16.64438677,30.4533525723,7.07343889542,7.07343889542
2009-04-30,61.3,24.3563110172,7.69224253722,14.541061152,19.1791105333,26.2198332119,107.220102105,106.107932422,15.7324673668,23.4412851973,20.8413065576,29.5109802659,15.8077341506,16.1195015441,29.8855782023,6.97591905771,6.97591905771
2009-05-01,60.879,23.9798953015,7.49412206874,14.2503852669,20.9477425537,25.5320998817,106.035257397,107.483888412,15.3749112903,23.7989300129,20.0727730486,28.1134829636,15.0357110982,15.7396503937,29.5758830914,6.92390847759,6.92390847759
2009-05-04,62.298,26.4155264032,8.94126288201,17.622225534,21.9213014641,27.5093332059,111.942792984,114.414361476,15.9452983647,23.7833802383,22.5436495992,32.1498714483,15.4779378952,17.7286891447,30.3759287946,7.62605130912,7.62605130912
2009-05-05,61.9382,25.6995984733,9.33750381898,16.9100696156,22.0754482915,28.4549665348,112.810566573,114.197105267,15.817599766,24.8018904741,21.9569197159,31.5180242638,15.4329656785,16.9966123822,29.1436003325,7.51552882638,7.51552882638
2009-05-06,61.8,27.4709665473,10.9310815003,19.5406863757,23.130137111,33.1831331796,116.164845253,112.712521173,16.1581293626,25.7893011607,22.4279563828,35.2793733858,16.7071784834,19.1306852087,29.0403686288,8.11365049769,8.11365049769
2009-05-07,61.04,26.0095878863,11.6374240401,18.0263559859,22.0186573551,32.7532998482,111.58400198,104.630590202,15.2614044244,25.587154091,21.4610916456,33.0567579955,15.4854332646,17.5007784545,28.2145149997,7.87960288718,7.87960288718
2009-05-08,62.64,28.7404470003,12.2059436453,20.5162646076,22.8786343925,34.5585998399,116.473572395,107.433195297,16.0044050875,26.2091450747,23.4691953305,39.4569983001,15.3655073535,18.1845105251,28.0790233887,8.46472191345,8.46472191345
2009-05-11,59.2,26.4450492045,11.1464298356,19.3149929041,21.1505673267,33.1831331796,113.294517228,102.87081491,15.2784848995,25.6415783021,21.5189382538,34.6995606753,15.0881786842,16.8101399993,27.3434975003,7.97062140237,7.97062140237
2009-05-12,58.78,26.09815629,10.5606823635,18.7107168351,21.4345220089,31.4637998542,112.985790086,103.580518526,15.2955653745,25.0584617549,21.0313739846,33.2946298768,15.0057296204,15.5393652417,27.6531926112,7.80158701701,7.80158701701
2009-05-13,57.41,25.1312845496,9.48394068699,17.6186516502,20.3636072075,29.3146331975,107.854244343,99.9813073316,14.5611049489,23.2391381276,19.9074970251,31.369354338,14.6159704095,14.8487267866,27.2338138152,7.40500634364,7.40500634364
2009-05-14,58.39,26.2310088955,9.74235868936,18.7034364006,21.5562168727,30.5181665253,111.475530282,101.407956437,14.5867256614,23.7134062527,20.428116499,32.0532359966,14.3161556318,15.4012375507,28.3629105737,7.65205659918,7.65205659918
2009-05-15,57.996,25.7660247761,9.19106695097,18.1064407662,21.1992452722,29.9163998614,112.143048427,101.97282258,14.4415416238,23.4179605354,20.0231902415,31.0645809902,14.3386417402,14.9385097857,27.8209441296,7.49602485884,7.49602485884
2009-05-18,58.86,27.5004893486,10.1041438927,19.6062102868,22.9435383199,31.2918665217,119.444028142,104.50747835,15.372427512,24.9807128819,21.5933124643,33.1385264547,14.8033546455,15.6222418564,29.2919959064,7.99012536992,7.99012536992
2009-05-19,60.0,26.4302878039,9.69067508888,18.4923037982,23.4546567478,32.4094331832,117.775232779,101.15449086,15.1760020494,25.1984097262,20.4859631072,32.1573049446,14.2262111986,15.5393652417,28.1628991479,7.82759230706,7.82759230706
2009-05-20,59.6,25.500319565,9.89740949078,17.8079429489,22.7163745742,31.721699853,113.845219698,99.3295387049,14.8941742117,25.2139595008,19.8165952122,31.26528539,14.3161556318,15.0006672467,27.5241529817,7.61954998661,7.61954998661
2009-05-21,58.58,25.7586440758,9.82849802348,18.2302081538,22.7893914924,31.9795998518,114.738025217,102.653558701,14.3390587737,23.8844537732,19.9570798321,30.6111377166,14.2112204597,14.4895947899,28.2532268886,7.63255263164,7.63255263164
2009-05-22,58.16,25.3969897607,9.53562428746,17.6987364304,22.9029733653,31.5497665205,114.060438454,106.976957258,14.4927830488,24.1526873849,19.3372947442,30.6111377166,14.1137806569,14.0268670249,28.3500066108,7.58054205152,7.58054205152
2009-05-26,59.78,26.9690789264,9.45809888675,18.6743146623,23.5438996479,32.4094331832,118.828641602,112.198348145,15.1076801493,25.178628386,20.3041594814,32.1498714483,14.3086602624,15.042105554,29.0081087214,7.82759230706,7.82759230706
2009-05-27,58.6598,25.5815072684,9.39780135286,17.5312864354,23.2112670202,31.8076665193,117.122126791,107.983577692,14.2280356861,23.9255706747,19.4199327559,30.5591032426,14.0088454848,14.6346288654,27.9048198888,7.59354469655,7.59354469655
2009-05-28,58.002,27.0502666298,9.73374475594,18.0336364205,23.8765322756,31.5497665205,121.003611459,111.039648364,14.646507324,23.6123062469,20.0810368497,32.4546447962,14.0837991792,15.1871396296,28.3564585922,7.80808833952,7.80808833952
2009-05-29,59.44,27.2347841375,9.70790295571,18.5651081438,24.5985884674,31.9795998518,120.936689309,115.507884394,15.0308180118,23.5653165827,20.5355459142,33.8595755947,14.1812389819,15.4841141653,28.3822665181,7.95111743483,7.95111743483
2009-06-01,59.69,26.6517088131,9.65621935523,18.5141451019,24.2497298579,31.721699853,120.735922861,119.483673016,15.6969565373,25.1629651646,21.4776192479,32.9601225438,14.301164893,15.3528928588,28.691961629,8.03563462752,8.03563462752
2009-06-02,59.96,25.4634160635,9.82849802348,17.756979907,24.4119896763,30.1742998602,119.732090619,121.265173929,15.5773932122,25.1238071111,20.4198526978,31.1240489605,14.6384565178,14.8625395557,29.3565157212,7.90560817723,7.90560817723
2009-06-03,58.48,25.0796196474,9.66483328865,17.5676886083,24.1118090123,29.142699865,118.912294289,119.150546829,15.5261517871,24.3093195988,20.2297852708,29.9792905321,14.6309611484,14.9523225548,29.3823236471,7.80158701701,7.80158701701
2009-06-04,58.66,26.0907755897,10.2338600478,18.2738907612,25.3125316683,30.6900998578,125.035670963,120.164409138,15.7652784373,24.0822028886,20.8660979611,32.4843787813,14.7508870594,15.3736120125,29.7242786654,8.08114388511,8.08114388511
2009-06-05,58.399,25.500319565,10.2252384303,17.9972342477,25.1259328772,29.7444665289,124.650868603,119.138482302,15.4749103621,24.0822028886,20.618183926,31.2355514048,14.8333361233,14.7865693256,29.6855667765,8.00962933746,8.00962933746
2009-06-08,58.64,26.1202983909,10.3976707815,18.4850233636,25.4666784958,29.4005998638,124.09876087,123.22763749,15.4407494121,24.2388351025,21.196650008,32.2465069001,15.0132249898,15.1457013223,29.7823464987,8.06814124009,8.06814124009
2009-06-09,59.56,26.0243492869,10.3976707815,18.6815950969,25.1340458681,29.3146331975,124.901826664,132.526463702,15.6286346372,24.8497007368,22.2544165582,32.8411866032,15.2455814425,15.504833319,29.5823350729,8.12665314271,8.12665314271
2009-06-10,58.5,25.714359874,10.328697841,18.1355625044,23.73861143,29.9163998614,122.701761001,129.892523883,15.304105612,24.8340375154,22.05608533,31.0720144865,15.3205351369,15.3390800897,29.3952276101,8.00312801494,8.00312801494
2009-06-11,59.3,25.788166877,11.1822379798,18.2156472846,23.9252102211,29.9163998614,121.421874893,132.861163237,15.1674618119,24.9906697293,21.1801224057,31.5403247527,15.4254703091,15.5808035491,29.3887756286,8.06814124009,8.06814124009
2009-06-12,59.466,25.9284001829,11.8288592971,18.5505472747,24.0955830304,29.8304331951,121.831773058,128.466412821,15.4407494121,25.0533226149,20.7917237506,30.7300736572,15.4704425257,15.9813738531,29.0210126844,8.1201518202,8.1201518202
2009-06-15,58.58,25.0943810481,11.4926162121,17.9899538131,23.0408942109,28.9707665324,119.631707395,123.431367642,15.2357837119,23.917739064,20.8495703588,30.1502609467,15.1331509009,15.6084290873,28.2274189627,7.91210949975,7.91210949975
2009-06-16,58.225,24.7253460327,10.9753191583,17.7642603415,22.7975044833,27.9391665372,120.593713293,123.293122182,14.9454156367,23.1815676587,20.4033250955,29.2805418809,15.2081045953,15.3528928588,27.9757916851,7.77558172695,7.77558172695
2009-06-17,57.48,24.1570321089,10.6045896031,16.8105234134,22.2944990463,26.4777332107,116.887899268,121.692385276,14.9368753992,23.5809798041,19.7918038087,28.2398524005,15.3280305063,14.903977863,27.7306163889,7.54803543895,7.54803543895
2009-06-18,56.58,25.2198529533,11.1218866569,17.2546299219,22.7407135469,26.907566542,119.698629545,123.955245175,14.9112546867,23.5731481934,19.9157608263,29.384610829,15.3280305063,15.4081439353,27.5112490187,7.73007246935,7.73007246935
2009-06-19,56.1,25.8324510789,11.3977784189,17.6113712157,22.935425329,27.2514332071,119.732090619,127.302240525,15.304105612,23.2520521549,20.3620060896,29.8677880877,15.5004240035,15.6222418564,27.6790005371,7.86700332414,7.86700332414
2009-06-22,55.6,24.2603619132,10.2942113708,16.3882582085,21.6048948182,25.7899998805,114.612546187,121.721489583,14.5781854239,22.194784711,19.1968101242,28.6189607112,15.2830582897,14.8487267866,27.4273732595,7.40961940995,7.40961940995
2009-06-23,55.23,24.7770109348,10.5442382801,16.6794755912,22.4729848466,25.8759665468,118.109228495,122.099845579,14.6721280365,22.8683032308,19.329030943,29.1318719551,15.2905536591,14.9523225548,27.7435203519,7.49456213687,7.49456213687
